t1,t2,0,1,valence,arousal,subjectivity,entrophy,h,s,v
0.20029996130478733,-0.5349060988940353,0.34481257467459736,0.40905369942820924,0.9985,-0.3360689655172413,-0.045482965543941045,0.8261231901538437,0.05281690140845071,0.7064676616915423,0.788235294117647
0.7862080355568704,-0.7257046471405566,1.0,-0.5691127340794111,0.9996,-0.05136842105263173,0.12315175565175585,0.8969244574013211,0.013626834381551342,0.7794117647058824,0.8
0.6223716203446856,-0.6243491912496306,0.5904944269282049,-0.18715259263011075,0.9994,-0.18965714285714286,-0.016418043407839367,0.8918012832755962,0.02588996763754044,0.5255102040816327,0.7686274509803922
0.024115818860786176,-0.23289313504033426,-0.40157471070847994,0.3829065577017443,0.9223,-0.43299999999999994,0.3800000000000001,0.8661082065666148,0.12666666666666665,0.7978723404255319,0.7372549019607844
0.2789436934654881,-0.4705925533695411,0.1419600148258826,0.12677152023606353,0.9995,-0.2758064516129033,0.047825538548753155,0.8738531620405925,0.05817610062893084,0.5921787709497207,0.7019607843137254
0.3913106034031786,-0.1504905457590996,-0.49187007311798914,-0.4036256974253708,0.9712,-0.12149999999999994,0.16380952380952385,0.9128111727820027,0.06967213114754099,0.6559139784946236,0.7294117647058823
0.7528283613056215,-0.6518342820178415,0.861553144082911,-0.39597517305591245,0.999,-0.1914054054054053,0.3244873660419878,0.8584529669093164,0.051136363636363646,0.4916201117318435,0.7019607843137254
0.4469631960568927,-0.5658898445642291,0.23137149888204012,-0.10222515644635921,0.9596,0.04984615384615387,-0.08645502645502645,0.7597121885738742,0.050469483568075145,0.7357512953367876,0.7568627450980392
0.4632501655068244,-0.8204361703254913,0.583772755674175,-0.292229613278013,0.8619,-0.29400000000000004,-0.5185185185185186,0.8297953951232346,0.0792740404402497,0.9446742064848319,0.9540060722992432
0.9054993373982101,-0.4932710629642558,0.9124979032881599,-0.07264905256763377,0.9875,-0.194095238095238,0.16790454144620792,0.707071123328832,0.5091743119266056,0.68125,0.6274509803921569
0.44995468111004233,-0.29395580183710557,-0.06846858824737723,-0.3065533402710461,0.9647,-0.06769230769230761,0.12872023809523814,0.7959222423803196,0.002487562189054715,0.8427672955974843,0.6235294117647059
0.8695885800567691,-0.6112482255119371,0.7687187320274862,-0.4122181436975696,0.4534,-0.15740540540540537,-0.29116194411648966,0.7508717285684885,0.4981684981684982,0.5112359550561797,0.6980392156862745
0.8130287159500322,-0.37207010791210926,0.4664718854586447,0.2659622652835636,0.9962,-0.31556756756756765,0.21772222222222215,0.805488048611583,0.5673400673400674,0.6428571428571428,0.6039215686274509
0.3582144727584724,-0.0809526544945619,-0.865090283278471,-0.4950606705944939,0.9795,0.02066666666666661,0.12470059076262108,0.8574298935890075,0.05637254901960783,0.7157894736842105,0.7450980392156863
0.3008450220777188,-0.0831441677318524,-0.7045307265792402,-0.19999070646643913,0.9819,0.10314285714285698,-0.0611361737677526,0.7409489210297227,0.03273809523809523,0.8275862068965516,0.796078431372549
0.23606101034549032,-0.9991937539892602,0.48720042032721667,-0.5735114440212721,0.2144,-0.044499999999999984,0.008333333333333304,0.8537860075430763,0.0,0.0,0.0
-0.4499180413013626,0.4542852426553248,-0.7225882889596418,0.4497677867211427,-0.2702,-0.2823999999999999,-0.45833333333333337,1.0,0.1100217864923747,0.8010471204188482,0.7490196078431373
-0.4894612037406989,0.47554726831076555,-0.8324605228046431,0.4798875896700927,-0.6846,-0.29223529411764704,-0.021576109076108962,0.8519809374574123,0.12724014336917563,0.8378378378378379,0.8705882352941177
0.40139344469140026,-0.24364102502779794,-0.23997493481629684,-0.16910440851031117,0.9319,-0.0842857142857143,0.19444444444444442,0.9198116389881117,0.04918032786885246,0.7577639751552795,0.6313725490196078
-0.8204575329084847,0.5066285073627079,0.5437979615505646,-0.38400181900010966,-0.9665,-0.0829333333333333,-0.1411458333333333,0.8794965073762864,0.047368421052631594,0.5828220858895705,0.6392156862745098
-0.11690963980599878,0.2502872565255989,-0.41024719548670374,0.6831097335733862,0.0,-0.634,-1.0,-1.0,0.0,0.0,0.0
0.9172723334847297,-0.8304023685061737,0.47020874573877025,-0.760125410334128,0.9987,-0.07075862068965533,-0.25305272108843535,0.7499122226675172,0.581996572031299,0.5977617429682386,0.6790408657777182
0.16328328602145348,-0.3771500620600058,-0.10110496909372502,0.22292102716291162,0.993,-0.22511111111111104,0.17947712418300665,0.6599344270300154,0.10380952380952381,0.7575757575757576,0.9058823529411765
0.916505323134388,-0.9010097905739177,0.23531655307295485,-0.6888733814283465,0.9908,0.04800000000000004,-0.3736956521739131,0.8416910712633008,0.592620393643822,0.8872794531809017,0.6252522368170603
-0.0045707868762758785,-0.238348870640666,-0.46290745188192883,0.4371232034911794,0.9922,-0.028800000000000048,0.5328492935635791,0.8379328036526317,0.015037593984962386,0.6157407407407407,0.8470588235294118
0.46036974886326165,0.14227001530403527,-0.293525924425204,-0.01799601714637411,0.8048,0.20619999999999994,0.2796296296296297,0.8409083098207866,0.9940898345153664,0.6211453744493391,0.8901960784313725
0.04893942222553771,-0.34318634244961,-0.23020877934868988,0.5874347049150677,0.8407,-0.14381818181818184,0.17579365079365084,0.7771392574762268,0.06830601092896176,0.6777777777777778,0.7058823529411765
0.22304832484369252,-0.12890963993366367,-0.5921135808930578,0.026288506611227502,0.9681,-0.2816666666666666,-0.24749677977699958,0.8397752891898851,0.06386292834890966,0.5071090047393365,0.8274509803921568
-0.4995258315119462,0.3376938393757598,-0.18220405762397263,0.008464290867434388,-0.1972,0.02457142857142869,0.06150793650793651,0.9022495171623877,0.0861759816525885,0.5939532268756541,0.7170498732672785
0.07557028628116624,-0.0635936328608614,-0.8414504102833222,0.2596695503977615,0.6124,-0.14466666666666672,0.2398148148148147,0.8475697998272751,0.12869198312236285,0.7085201793721974,0.8745098039215686
0.5837853058706974,-0.6429468517233754,0.6600644591358873,-0.09800171832667626,0.9862,-0.1308800000000001,-0.1552579365079364,0.7536261417546724,0.04656862745098037,0.7157894736842105,0.7450980392156863
-0.061551601851157156,0.00463840934547477,-0.10779003680051702,0.1276491299486111,0.6157,-0.07044444444444453,-0.35238095238095235,0.9229857229281848,0.09363295880149813,0.536144578313253,0.6509803921568628
0.8486784412514712,-0.38987579955956486,0.6938871685299848,0.18205339725158387,0.9024,-0.2134999999999999,0.2366666666666668,0.8422780959818605,0.5729166666666666,0.6436781609195402,0.6823529411764706
0.37383507430582985,0.055006895816257284,-0.3993979759950139,-0.14478700377884934,0.9337,-0.0824999999999999,-0.3620512820512821,0.8500400311735714,0.5690104166666666,0.6153846153846154,0.8156862745098039
